Age,diff_from_max,lower,upper,compared_to_max
8.005640088,-8.334900825079927e-4,-0.022123722551864455,0.014595665738525982,as_steep
8.290831106612245,-8.166595177883096e-4,-0.021752420850673637,0.014459158988178166,as_steep
8.57602212522449,-0.00076435954787790195,-0.0201485159875836,0.013681289257744254,as_steep
8.861213143836734,-5.965299781918176e-4,-0.016806215065445773,0.011939429660212664,as_steep
9.14640416244898,-3.8614729469532705e-4,-0.01212705466949182,0.009118962314424987,as_steep
9.431595181061224,-1.9404013118506924e-4,-0.007465840227288689,0.0060815245270240395,as_steep
9.71678619967347,-5.035964700805806e-5,-0.0032433089824923655,0.002981345389313493,as_steep
10.001977218285713,0,0,0,as_steep
10.287168236897958,-8.666567463677666e-5,-0.0030047260374255202,0.0024338197915363393,as_steep
10.572359255510204,-2.603425114378055e-4,-0.006283512701474314,0.004520877810998414,as_steep
10.857550274122449,-5.041602899047426e-4,-0.009736169587562515,0.006744746977940807,as_steep
11.142741292734694,-6.296346777290296e-4,-0.013016633364920649,0.008908661246198598,as_steep
11.42793231134694,-7.19739823296095e-4,-0.014906321590263392,0.010508950184021093,as_steep
11.713123329959183,-7.703405968673138e-4,-0.015403307858374848,0.011683076391738592,as_steep
11.998314348571428,-6.675944692891012e-4,-0.0147524047916861,0.012607580651344255,as_steep
12.283505367183672,-5.393702845468695e-4,-0.013598208009266144,0.013167680082588888,as_steep
12.568696385795917,-4.92595911977256e-4,-0.012949274126941579,0.013501317719204205,as_steep
12.853887404408162,-5.857534422781807e-4,-0.012574074303474403,0.013499142672169354,as_steep
13.139078423020408,-8.610601728159528e-4,-0.012268106251798333,0.012155320842747988,as_steep
13.424269441632653,-0.0014487990841749454,-0.01244797799798518,0.010274451066848149,as_steep
13.709460460244898,-0.0022712620065951095,-0.013503322333126982,0.00842172287744864,as_steep
13.994651478857143,-0.0032599646723405207,-0.01615460449737099,0.006793234536743917,as_steep
14.279842497469387,-0.00410026328862001,-0.01918438599299299,0.005849068033950477,as_steep
14.565033516081632,-0.0046308238840775395,-0.0216377789999736,0.005302139787118067,as_steep
14.850224534693877,-0.004939519054197872,-0.022512953353967524,0.005137889712639173,as_steep
15.135415553306121,-0.004844373808349234,-0.021838130354837754,0.005297061537665182,as_steep
15.420606571918366,-0.004499710638816712,-0.019602058922221777,0.005610979243730884,as_steep
15.705797590530612,-0.003946307065849641,-0.016848909418706867,0.006762282586322825,as_steep
15.990988609142857,-0.003294000835984967,-0.01418914484865863,0.008379370700778427,as_steep
16.276179627755102,-0.00273694317209916,-0.01260592798549287,0.010334037061840438,as_steep
16.561370646367344,-0.0023619269734487247,-0.01157527599812691,0.01232413248362928,as_steep
16.84656166497959,-0.0023354118292018278,-0.011414214613411633,0.013564541599328513,as_steep
17.131752683591834,-0.0027408684696861307,-0.01187297297630674,0.013891192026521669,as_steep
17.41694370220408,-0.003574191637101265,-0.01294502786908236,0.012745212938855551,as_steep
17.702134720816325,-0.004787294172192702,-0.014445019590192398,0.010694161299562577,as_steep
17.98732573942857,-0.006235592597825246,-0.016722045446254663,0.007741783093068163,as_steep
18.272516758040815,-0.007853550275382926,-0.019721247235954253,0.004169875000847866,as_steep
18.55770777665306,-0.009529159197829706,-0.02339973292214692,8.506704507471579e-4,as_steep
18.842898795265306,-0.0112390605849777,-0.02735231390341153,-0.0014750022557519255,less_steep
19.12808981387755,-0.012641759999931779,-0.03042092821745057,-0.003083691808847267,less_steep
19.413280832489797,-0.01381810638134695,-0.03264575590411489,-0.003912767561342624,less_steep
19.698471851102042,-0.014769385020541037,-0.03330806659651575,-0.004462420183370956,less_steep
19.983662869714287,-0.015444492074134786,-0.03275364600374697,-0.004840167152492247,less_steep
20.268853888326532,-0.015747861625836634,-0.031560498995469866,-0.004821287674650075,less_steep
20.554044906938774,-0.01557986739619821,-0.03115127699543363,-0.00437895895932794,less_steep
20.83923592555102,-0.015188312413316751,-0.03183431621436861,-0.0027133407742852005,less_steep
21.124426944163265,-0.014788945346122517,-0.0328995081594341,2.0565127725746677e-4,as_steep
21.40961796277551,-0.01441913637101333,-0.03353860121221852,0.0026071000774896503,as_steep
21.694808981387755,-0.014286861554912988,-0.03414100647677887,0.0038150552821025747,as_steep
21.98,-0.014257368272097004,-0.034276964318985526,0.004011586167418347,as_steep
