Age,diff_from_max,lower,upper,compared_to_max
8.005640088,-4.7524463531178895e-4,-0.018203327466909114,0.01216100739553915,as_steep
8.290831106612245,-4.5926089320413865e-4,-0.017908973581892695,0.01200749563667891,as_steep
8.57602212522449,-3.9347330949013326e-4,-0.016348973501389974,0.011118989892006104,as_steep
8.861213143836734,-2.9567022441501223e-4,-0.013139567940634311,0.009253649905366364,as_steep
9.14640416244898,-1.5375749284896045e-4,-0.008590544123276977,0.006502058769869417,as_steep
9.431595181061224,-3.143263427318743e-5,-0.003929106925232295,0.0033131224465299254,as_steep
9.71678619967347,0,0,0,as_steep
10.001977218285713,-9.680270474099473e-5,-0.0031443984672974157,0.0027293248182347313,as_steep
10.287168236897958,-3.247786067861469e-4,-0.006067046785102059,0.004485462567344055,as_steep
10.572359255510204,-6.410701483550163e-4,-0.009155416378150982,0.005707194078441445,as_steep
10.857550274122449,-0.0010233339522991436,-0.012293008560745888,0.006928776873429964,as_steep
11.142741292734694,-0.0013184801167520632,-0.015371700181829316,0.008032777464028746,as_steep
11.42793231134694,-0.0015877608255943088,-0.017278049676758278,0.008962564560302533,as_steep
11.713123329959183,-0.0017677712592367723,-0.01786876097260859,0.009691696179967003,as_steep
11.998314348571428,-0.0018778818777764883,-0.016665032083473807,0.010024845129366631,as_steep
12.283505367183672,-0.0018887497642283702,-0.015475886710157594,0.01010703626607573,as_steep
12.568696385795917,-0.001894046048472875,-0.014339104607678788,0.010237231912006706,as_steep
12.853887404408162,-0.002091920031296879,-0.01404744018589782,0.009845877192542207,as_steep
13.139078423020408,-0.0023655863466004456,-0.014073720369005628,0.00908109748791637,as_steep
13.424269441632653,-0.0028953032939899037,-0.014393837826287212,0.00773606360460026,as_steep
13.709460460244898,-0.003627043203540542,-0.015523606463653526,0.006343554544716369,as_steep
13.994651478857143,-0.004440705602716533,-0.01748381847047238,0.005319775448712338,as_steep
14.279842497469387,-0.005048221111969564,-0.02041029497018912,0.004764964766507098,as_steep
14.565033516081632,-0.005373107445083569,-0.02281086821731906,0.0045143997125587886,as_steep
14.850224534693877,-0.005430520425703245,-0.023639795328732338,0.0044437350266504595,as_steep
15.135415553306121,-0.005311983995032188,-0.022743127672808505,0.004621042064625875,as_steep
15.420606571918366,-0.004932398257190274,-0.020005096934040678,0.004901061558329478,as_steep
15.705797590530612,-0.004398699807173223,-0.016927518058269808,0.005805527668843734,as_steep
15.990988609142857,-0.003762528968942469,-0.014313692615723628,0.007135959084053616,as_steep
16.276179627755102,-0.0031861447508108043,-0.01274327924606633,0.008875912005379398,as_steep
16.561370646367344,-0.0028988757228010087,-0.011822859764115679,0.010535310030618245,as_steep
16.84656166497959,-0.0030016868157733967,-0.011752857114605275,0.011205082245738239,as_steep
17.131752683591834,-0.003444760553195092,-0.01227805979629737,0.011010284947654532,as_steep
17.41694370220408,-0.004310229430315449,-0.013506213028188774,0.009915697731649459,as_steep
17.702134720816325,-0.005458617516329589,-0.01529277194461942,0.00782993363548922,as_steep
17.98732573942857,-0.006810075767194057,-0.017981229803731846,0.00507231678534281,as_steep
18.272516758040815,-0.00835354674322275,-0.021010229979412376,0.0023699930074005914,as_steep
18.55770777665306,-0.009873255893411148,-0.024245916680626367,-2.216070243976637e-4,less_steep
18.842898795265306,-0.011259689292053565,-0.028248817562914752,-0.0018097396116412152,less_steep
19.12808981387755,-0.01257434864565532,-0.03156926576403096,-0.0028831429778330996,less_steep
19.413280832489797,-0.01358348988844682,-0.03350624510484179,-0.0035494618043363517,less_steep
19.698471851102042,-0.014303399714643561,-0.03362196109024662,-0.004064755473182084,less_steep
19.983662869714287,-0.014786430413415985,-0.03239638553254043,-0.004308086016396873,less_steep
20.268853888326532,-0.014984557691888334,-0.03139248287015173,-0.004278166123444786,less_steep
20.554044906938774,-0.014752666865902597,-0.030984715966575482,-0.003545028649104557,less_steep
20.83923592555102,-0.014245884819019672,-0.031311139500611596,-0.002009014255302534,less_steep
21.124426944163265,-0.013794550085544088,-0.03216941642930626,1.91152874778888e-4,as_steep
21.40961796277551,-0.0134624190961663,-0.03301042224984618,0.00230008256538183,as_steep
21.694808981387755,-0.01332458032798911,-0.03337726354676884,0.0036698471518603415,as_steep
21.98,-0.013292343892246095,-0.03351208909332937,0.0040669344662791485,as_steep
