Age,diff_from_max,lower,upper,compared_to_max
8.005640088,-0.001513259795249411,-0.02875183658865299,0.018045328242094476,as_steep
8.290831106612245,-0.0014868083153540823,-0.02832195998558884,0.017858797884962002,as_steep
8.57602212522449,-0.0013730803299916161,-0.026271109034720075,0.01671456319879416,as_steep
8.861213143836734,-0.0010888016876986484,-0.02213813200466208,0.014628205785571778,as_steep
9.14640416244898,-7.305852450789629e-4,-0.016353935813201437,0.011240894898928428,as_steep
9.431595181061224,-3.6133603054100405e-4,-0.009970263947778335,0.00732175785972398,as_steep
9.71678619967347,-1.0409610673445258e-4,-0.004288473784419544,0.0034920974410768127,as_steep
10.001977218285713,0,0,0,as_steep
10.287168236897958,-1.3898993067584797e-4,-0.003412071503811065,0.003059717462033928,as_steep
10.572359255510204,-4.870781555865733e-4,-0.0072768264018641116,0.005705177188314314,as_steep
10.857550274122449,-9.294809366622303e-4,-0.011800399865591338,0.00823665942742413,as_steep
11.142741292734694,-0.001460117443619069,-0.016076181363552933,0.010390068642257553,as_steep
11.42793231134694,-0.001943714286745113,-0.019114302437714392,0.012327558935459889,as_steep
11.713123329959183,-0.0023881176897111445,-0.021079757056216564,0.013299644361502981,as_steep
11.998314348571428,-0.002763817195938767,-0.02159234289977885,0.013742659222409909,as_steep
12.283505367183672,-0.003079189611621125,-0.02098137345200174,0.013479203615253397,as_steep
12.568696385795917,-0.003470077645367775,-0.020430962598821933,0.012903230216070028,as_steep
12.853887404408162,-0.003974249818128328,-0.019704495233825028,0.011690717624870946,as_steep
13.139078423020408,-0.004701491509474798,-0.01946611368711798,0.009931471035753266,as_steep
13.424269441632653,-0.005635393349884277,-0.020016279779488944,0.007700079328928213,as_steep
13.709460460244898,-0.006826994126268859,-0.021201799222519968,0.005597616056871729,as_steep
13.994651478857143,-0.008134211715651873,-0.02382337440515192,0.004399131303429049,as_steep
14.279842497469387,-0.009249392788138189,-0.02704622388202682,0.0035983950797367765,as_steep
14.565033516081632,-0.010000123264186644,-0.029570313832966155,0.0029490755731539815,as_steep
14.850224534693877,-0.01035743285408841,-0.030855284195718813,0.002632471808247651,as_steep
15.135415553306121,-0.010229733379829575,-0.03004951210951179,0.0026075660675833833,as_steep
15.420606571918366,-0.009686560442645487,-0.02797781920374498,0.0032250515660803194,as_steep
15.705797590530612,-0.00877394247533747,-0.02506309168016918,0.004468779362179485,as_steep
15.990988609142857,-0.0076717179484098175,-0.02182043275754386,0.0061351118924718425,as_steep
16.276179627755102,-0.00658261362085355,-0.019261983123103343,0.00846484174074624,as_steep
16.561370646367344,-0.005818590817496805,-0.017541552968861063,0.01075372883449498,as_steep
16.84656166497959,-0.0055853775077219225,-0.017107796249082874,0.012065753656614882,as_steep
17.131752683591834,-0.005845049999564367,-0.017577321265171975,0.012648585900887334,as_steep
17.41694370220408,-0.0068150545623479886,-0.018564063695991617,0.012057654472097388,as_steep
17.702134720816325,-0.00833969178437588,-0.020532295624126062,0.00983213167826679,as_steep
17.98732573942857,-0.010313400203298961,-0.023421574922577456,0.006435969489987356,as_steep
18.272516758040815,-0.0126121305760174,-0.026737849760649635,0.0023812582045090722,as_steep
18.55770777665306,-0.01519813670747272,-0.030666837711607053,-0.0017290805662262309,less_steep
18.842898795265306,-0.01773379429415023,-0.035436644736652756,-0.005257220221654995,less_steep
19.12808981387755,-0.020156029970075373,-0.03959499606312478,-0.007869948095984312,less_steep
19.413280832489797,-0.022286889070355365,-0.043385402857115674,-0.009462922192365886,less_steep
19.698471851102042,-0.02396864637321805,-0.045460114388162776,-0.01056004994559601,less_steep
19.983662869714287,-0.025136985201679174,-0.045911503831347344,-0.011395189434409982,less_steep
20.268853888326532,-0.025837032721631736,-0.04574510592547654,-0.01173728359990523,less_steep
20.554044906938774,-0.026019835661084123,-0.04620495403645508,-0.011324571912163517,less_steep
20.83923592555102,-0.025802192604729157,-0.04720769167590455,-0.009720774418048314,less_steep
21.124426944163265,-0.025314058002545714,-0.04864515281560733,-0.007093437094651822,less_steep
21.40961796277551,-0.02488403039180298,-0.04960662580710817,-0.004828908817949847,less_steep
21.694808981387755,-0.024680752927497274,-0.050191406052169096,-0.003145557678913013,less_steep
21.98,-0.024632334505447773,-0.05031156266599446,-0.002877171820236963,less_steep
